path,orignal_num,filter_num,removed_num,finished
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/k/i/7,3273,1854,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/3,259996,164423,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/y,3184250,2051663,185,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/z,4411460,2714587,343,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/9,167795,104372,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/k,6652815,4183257,594,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/a,5185787,3268879,413,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/f,2787525,1750854,210,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/e,1664152,1056341,258,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/q,845356,531639,74,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/8,203102,132984,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/o,959399,623537,258,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/4,208700,133375,17,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/g,5458512,3489160,388,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/6,167389,107325,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/p,4729996,3000059,486,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/u,5157482,3343681,528,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/h,3797444,2447173,368,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/t,4680137,2932788,423,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/i,5887803,3661907,470,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/5,206092,130323,19,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/symbols,7176276,4665171,564,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/w,1639937,1033671,214,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/1,735563,448417,65,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/0,291435,189431,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/2,456526,285075,20,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/j,2684537,1690957,239,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/c,6352839,4440015,442,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/x,1967630,1395801,96,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/v,5067715,3129043,347,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/7,291645,193375,21,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/3,18772,13217,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/y,196794,123343,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/z,80775,52035,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/d,707136,503386,53,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/9,9589,6671,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/k,95404,63610,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/a,6567293,5128811,255,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/r,3539312,2574533,157,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/f,142098,85794,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/e,3124560,2367826,105,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/q,7560,4616,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/8,10435,7386,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/o,688960,442435,50,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/4,14700,10415,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/b,103529,76036,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/g,133129,88155,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/6,10529,6877,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/p,50471,31767,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/l,239118,161613,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/u,233017,146565,18,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/h,354678,242873,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/m,1374808,868721,67,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/t,38112,24200,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/i,2189216,1491084,127,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/5,14296,10401,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/symbols,240987,171149,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/w,69143,43612,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/1,45155,30988,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/n,238002,155871,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/0,25514,18823,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/2,28416,19659,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/j,175152,119629,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/c,107668,78295,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/x,14913,9473,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/s,342942,219565,61,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/v,403285,249289,35,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/d/7,11126,7823,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/3,9002,5598,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/y,325198,212352,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/z,209875,131148,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/d,467340,305608,49,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/9,5316,3165,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/k,677989,417968,49,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/a,1719016,1090249,137,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/r,453539,296307,41,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/f,85094,51954,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/e,1037338,647023,101,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/q,87175,56867,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/8,5341,3131,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/o,656649,429585,57,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/4,38440,27360,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/b,321295,199024,13,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/g,435486,272124,36,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/6,3866,2190,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/p,162868,104885,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/l,430533,272593,41,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/u,745612,497038,33,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/h,367123,227979,37,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/m,1971694,1267219,176,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/t,7510871,4920836,645,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/i,3194217,2048002,223,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/5,5676,3345,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/symbols,233058,152953,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/w,90810,57952,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/1,31419,19641,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/n,1008242,659220,65,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/0,10616,6515,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/2,22319,13337,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/j,223753,142741,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/c,1224113,768304,84,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/x,91201,59363,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/s,1242612,790807,74,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/v,259942,165694,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/r/7,6843,4117,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/3,12789,8255,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/y,187736,129551,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/z,127294,93258,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/d,1689044,1129097,86,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/9,8585,5640,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/k,95138,51441,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/a,843633,525048,62,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/r,1225139,822721,98,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/f,30476,17236,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/e,802856,516912,46,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/q,10008,6815,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/8,9133,6087,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/o,768567,513674,63,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/4,10075,6208,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/b,776518,495745,68,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/g,54463,32957,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/6,10991,7597,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/p,40539,27445,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/l,195168,121666,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/u,838250,585991,37,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/h,589648,406681,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/m,61922,38373,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/t,63260,42151,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/i,755441,487276,49,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/5,10996,7461,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/symbols,125948,77710,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/w,35913,25534,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/1,36291,21778,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/n,82510,53900,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/0,17819,10612,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/2,20411,12592,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/j,27112,16869,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/c,753149,423364,40,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/x,12845,7997,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/s,488567,343219,43,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/v,57798,35199,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/b/7,10242,6722,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/3,52483,33546,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/y,1385209,891543,130,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/z,104798,64349,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/d,709359,453397,71,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/9,15335,8959,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/k,544363,325093,41,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/a,3181518,2041114,314,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/r,184589,112744,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/f,1608040,1016907,86,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/q,34424,22827,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/8,13607,7989,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/o,1107109,702935,105,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/4,17618,10089,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/b,2780670,1805479,223,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/g,346677,218875,22,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/6,12439,6912,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/p,767375,486656,79,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/l,4513959,2847066,385,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/u,411201,261240,27,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/h,193774,125089,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/m,1383569,859701,84,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/t,1076859,672432,76,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/i,10078907,6493821,657,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/5,13491,7605,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/symbols,834189,522975,121,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/w,300937,192297,21,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/1,69832,41703,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/n,147896,88723,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/0,48976,14551,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/2,39298,21960,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/j,263296,155368,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/c,424349,266770,32,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/x,135236,85609,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/s,701910,429505,39,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/v,866081,566275,60,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/7,28454,16813,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/3,30068,17467,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/y,57112,37240,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/z,36036,22566,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/d,53330,33998,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/9,31282,19130,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/k,6300140,3988666,674,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/a,98037,62260,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/r,109383,68925,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/f,75622,49647,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/e,141418,91961,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/q,11339,7221,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/8,32801,19637,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/o,59893,38697,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/4,32465,18798,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/b,59720,37619,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/g,125849,77491,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/6,24949,14454,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/p,83186,53952,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/l,58539,36770,3,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/u,12684,8062,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/h,93976,58149,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/m,156022,103548,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/t,78071,50864,4,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/i,80823,53430,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/5,24225,13896,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/symbols,458474,294382,35,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/w,34181,21362,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/1,60866,36378,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/n,2804053,1728566,208,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/0,11667,7034,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/2,43253,25108,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/j,578639,396510,60,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/c,465165,300033,62,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/s,1603401,1052446,99,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/v,158876,101562,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/7,32493,18135,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/3,130647,80028,8,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/y,76362,50002,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/z,99400,64102,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/d,233971,151409,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/9,127126,77285,24,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/k,262298,161146,23,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/a,3232104,2182051,251,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/r,199105,129601,25,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/f,143338,92566,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/e,1002273,636922,84,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/q,11273,7432,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/8,109724,66460,13,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/o,100654,64377,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/4,87807,53527,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/b,303750,194147,33,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/g,207842,134754,20,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/6,89775,53370,10,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/p,233484,150123,18,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/l,190616,121673,16,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/u,95410,61149,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/h,108758,70803,7,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/m,347751,224914,32,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/t,191513,124728,17,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/i,888093,577538,98,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/5,109885,70006,15,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/symbols,3452749,2256186,280,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/w,84008,55908,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/1,482346,296158,37,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/n,142641,89205,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/0,183120,111285,24,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/2,336182,203603,26,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/j,85422,57305,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/c,221132,144307,9,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/x,276891,172495,18,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/s,724907,465482,75,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/v,141272,87071,11,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/l/e/x/7,135556,78850,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/3,11914,7727,2,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/y,1471648,935633,156,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/z,59287,36237,1,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/d,127683,78590,19,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/9,6717,4013,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/k,84792,49960,5,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/a,3800714,2385626,283,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/r,386857,248570,27,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/f,94602,59402,12,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/e,1484205,957119,95,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/q,6271,4036,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/8,7011,4125,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/o,981387,634902,75,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/4,9638,6030,0,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/b,1187541,766414,126,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/g,114011,68701,6,True
/home/jjwang1118/projects/leak_datasets/CompilationOfManyBreaches/data/a/m/6,6624,3911,2,True
